,_,date,edit_date,edit_hide,entities,forwards,from_id,from_scheduled,fwd_from,grouped_id,id,legacy,media,media_unread,mentioned,message,out,peer_id,pinned,post,post_author,replies,reply_markup,reply_to,restriction_reason,silent,via_bot_id,views,action
126,Message,2021-01-13 07:27:55+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1320770300}",0.0,,,28104.0,0.0,,0.0,0.0,Ram Ranch,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
127,Message,2021-01-13 07:27:39+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28103.0,0.0,,0.0,0.0,Hammers legit.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 8, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28143, 'read_max_id': None}",,,[],0.0,,,
128,Message,2021-01-13 07:27:37+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28102.0,0.0,,0.0,0.0,Sweet,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
129,Message,2021-01-13 07:27:32+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 997706476}",0.0,,,28101.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 2409303694722990111, 'access_hash': -7132186333138136351, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xc5_\xfe\xa8/=B(\xd6\xa9J\x81\x11\x80\xc3\xb7B\xe7\x93\xed\x8e', 'date': datetime.datetime(2018, 6, 16, 19, 14, 9, tzinfo=datetime.timezone.utc), 'mime_type': 'image/webp', 'size': 48092, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeImageSize', 'w': 512, 'h': 272}, {'_': 'DocumentAttributeSticker', 'alt': '🤤', 'stickerset': {'_': 'InputStickerSetID', 'id': 2409303694722990081, 'access_hash': 6766641315399855708}, 'mask': False, 'mask_coords': None}, {'_': 'DocumentAttributeFilename', 'file_name': 'sticker.webp'}], 'thumbs': [{'_': 'PhotoPathSize', 'type': 'j', 'bytes': b'\x0b\t\x9b\x02\xdcsYK\x07\xa2K\x07H\x02\x80PAV\x88X\x87B\x9a\xbd\xb8\xb4\x82\x81Nj\\m\x80\x80I\x9aK\x8eDWQI\x00KF\x07\x85\x95\x87]\x87^\x89S\xb2Y\xb3e\x81Ap\x82w\x81JAEVE]\x80[\x81\x99D\x98EAEkBm\x8aF\xbdH\x88\x02D\x8e\x82\x82\xba\x84\xab\x81C\x81i\x84h\xaa\x90\x8a\x07S\x8e\x03C\x8c\x85\x8f\x89\x04\x8e\x9d\x80DCX\x83Z\x88B\x81\xa3\x84\x9a\x83HCS\x80[\x82F\x8e\x06E\x90\x04\x80\x88\x82\x87\x00H\x87\x02\x80\x83\x8cB\x9a\x81\xa6\x83\x8cBn\x85d\xab\xbdG\x03\xb9z\xbe\x8a\x08\x9f\xbb\x8e\x07T\x90\x08t\x8eH\x08\x86\x06I\t\x9bDM\x97V\x97d\x80SHG\x03Hw\x80\x94_\x90h\x94O\x86\x81\x88\td\x86\x08JF\x84bHbS\x82K\x99F\t\x9eK\x81\xad\x86\xa2\x87y\x88G\t\x7fH\x01wH\xa3\x93\x86\x06W\x86\x06'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 806001080, 'local_id': 21029}, 'w': 128, 'h': 68, 'size': 7968}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
130,Message,2021-01-13 07:27:26+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28100.0,0.0,,0.0,0.0,The banner drop was the shit. Good times.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
131,Message,2021-01-13 07:27:14+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28099.0,0.0,,0.0,0.0,Yeah ive spent a bit as well. All worth it.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
132,Message,2021-01-13 07:27:10+00:00,,0.0,[],34,"{'_': 'PeerUser', 'user_id': 651980741}",0.0,"{'_': 'MessageFwdHeader', 'date': datetime.datetime(2020, 11, 15, 22, 13, 23, tzinfo=datetime.timezone.utc), 'from_id': {'_': 'PeerChannel', 'channel_id': 1486036068}, 'from_name': None, 'channel_post': 313, 'post_author': None, 'saved_from_peer': None, 'saved_from_msg_id': None, 'psa_type': None}",,28098.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 6163728843757584760, 'access_hash': 807509574930255302, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xc2_\xfe\xa8/\xd3\x86F\x93\xc6S\xb0\x87\xf2\xeaJbGj\xc8\xe0', 'date': datetime.datetime(2020, 11, 15, 22, 13, 23, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 23898117, 'dc_id': 5, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 151, 'w': 854, 'h': 480, 'round_message': False, 'supports_streaming': True}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x16(\x8dI\xde\xcaI\xfb\xb9\xe6\x86b$l\xb8U\xcf\xf4\xa5\x04\xe4\xb9\x03\xa7z\xa8\xf2\x99\x19\x98.Uz\x9aE-\x19~\x19^)\x11\x83n=?\n\x81bc#\xe1\x88 \xf1\xc5D\xbb\x98y\x8av\x94\xe4\x03R\xc3r\xac\x18\xf4f\xfb\xde\xf4j\x0e\xd7.G;G\x95v$z\x9a*\xb3\x90\xca\x01\xe9\xd4QN\xe2)]I\xf3\x95Q\x80?Zd2\x14n:\x1e\xa3\xd6\x8a(\x04\\\x99\x12;]\xc8\x0e_\x19&\xa8\xa9*\x03\x0e\xa0\xf5\xa2\x8a\x01\x9aQ\xb8\x91\x03\x11\xc9\x14QE\x02?'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 500046500869, 'local_id': 26622}, 'w': 320, 'h': 180, 'size': 13672}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,"At the DC WW2 memorial, asking what these men fought and died for. Why did General Patton and Commander Rockwell do what they did? Was it for mass immigration transexual Weimerica?",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,1778,
133,Message,2021-01-13 07:27:10+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1320770300}",0.0,,,28097.0,0.0,,0.0,0.0,Man,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28087, 'reply_to_peer_id': None, 'reply_to_top_id': 28079}",[],0.0,,,
134,Message,2021-01-13 07:27:05+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28096.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5181853007259631962, 'access_hash': 6482365312186611389, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xc0_\xfe\xa8/\xce,\xfd\xac_\xf6\xc9\xb7Z\t\x1df\xc1@8^', 'date': datetime.datetime(2021, 1, 11, 14, 46, 15, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1839300, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 5, 'w': 1280, 'h': 1248, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1356.mov'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b""\x01'(\xd1\xb7\x01m\xe3\x1f\xec\x8f\xe5M\x9efL,`\x17>\xbd\x05=8E\x1e\x82\xb3ZR\xd3\xbb\x8d\xbe\x98cI\r\x8e\x90\xdf}\xf1*g\xfb\xa2\xadZ\\\xb4\xa0\xa4\xab\xb2U\xea=}\xea\x81\x99\xd3\r\xb5H\xcf<\xd4\x90L^\xea2\x07\x1c\x8e=)\x81\xa1r7[J=P\xff\x00*)\\e\x18{QW\t\xf2\xa2X\xe0\x06\xd1YWq\x98\xee\x0b\x8e\x8f\xebZhs\x1a\x9fj\xa3\xa8\xcd\x12\xa2\xa9\xfb\xe0\xf1\x8a\xcd\x14%\xbb\xeeB$8_\\T\xb6\xe1^S\xc1\xe3\xf4\xaa\x96\xc1\xe7\xda\x88\x80*\xf3\xbf\xa6?\xc6\xac\t\xa3\xb5}\xa1\xcb\x8f\xe2\xcd0/\x906\x9f\xa5\x14\xc6paf\x07#nsE4\x89eV\xbd\x8e\xde\xda-\xc0\xb3\xb2\x02\x00\xac\x97/q)\x91\xfb\xb6(\xa2\xa5\x16\xf74\xaee\xfb\x1c\x02\x18\xfe\xf1\x1c\x9fAY\xe6B\xc78\xcd\x14S\x10\xd8\xae&L\xa2\xb9\xdar\n\xf6\xa2\x8a)\xa1\x1f""}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100036700769, 'local_id': 6324}, 'w': 320, 'h': 312, 'size': 29702}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
135,Message,2021-01-13 07:27:00+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28095.0,0.0,,0.0,0.0,Niiiiice,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28094, 'reply_to_peer_id': None, 'reply_to_top_id': 28079}",[],0.0,,,
136,Message,2021-01-13 07:26:50+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28094.0,0.0,,0.0,0.0,I spent 200$ even got the Maine flag,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28087, 'reply_to_peer_id': None, 'reply_to_top_id': 28079}",[],0.0,,,
137,Message,2021-01-13 07:26:49+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 997706476}",0.0,,,28093.0,0.0,,0.0,0.0,white race saved.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
138,Message,2021-01-13 07:26:38+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 997706476}",0.0,,,28092.0,0.0,,0.0,0.0,epic,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28087, 'reply_to_peer_id': None, 'reply_to_top_id': 28079}",[],0.0,,,
139,Message,2021-01-13 07:26:36+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28091.0,0.0,,0.0,0.0,Fr,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28078, 'reply_to_peer_id': None, 'reply_to_top_id': 28067}",[],0.0,,,
140,Message,2021-01-13 07:26:31+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1445972380}",0.0,,,28090.0,0.0,,0.0,0.0,BAAASED,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28085, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
141,Message,2021-01-13 07:26:31+00:00,,0.0,[],8,"{'_': 'PeerUser', 'user_id': 940009249}",0.0,"{'_': 'MessageFwdHeader', 'date': datetime.datetime(2021, 1, 13, 4, 19, 27, tzinfo=datetime.timezone.utc), 'from_id': {'_': 'PeerChannel', 'channel_id': 1179463210}, 'from_name': None, 'channel_post': 7763, 'post_author': None, 'saved_from_peer': None, 'saved_from_msg_id': None, 'psa_type': None}",,28089.0,0.0,,0.0,0.0,"Guys, I cannot state this enough, do NOT go to your state's capitol or the US capitol this week.

The media and elites are looking for anything they can get their hands on to keep the narrative rolling. The entire thing is a giant glow-op, STAY AWAY",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,990,
142,Message,2021-01-13 07:26:28+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28088.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5181853007259631963, 'access_hash': 6829363112337294859, 'file_reference': b""\x02Nz\xd4\xf1\x00\x00m\xb8_\xfe\xa8/\x93\xa0'\xd9\xd0\xed\x14\x0b\\GJ{F\x14}\xd7"", 'date': datetime.datetime(2021, 1, 11, 14, 47, 31, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 10265312, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 165, 'w': 640, 'h': 480, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1352.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x1e(\xcdv\x06 22\x0fJh#\r\xc8\xe9J\xe1\xb6\x03\x9e3\xd3\xd2\x90g\x9f\xf7\x7f:\x00q`Qy\x19\xdbL\x8c\x8c6OjR\x18\xaa\x9c\xf0E""\x9c\x86\xc7\x1cP\x03\x99\x87\x1c\x8e\xd4R6\xee\t<qE\x00=\xff\x00\xd4\x0f\xf7\xa9\xab\xd1\xbf\xdd\xa7I\xfe\xa5\x7f\xde\xfe\x94\xd5\xe8\xdf\xee\xd0\x03\xbf\xe5\x9a\xff\x00\xbbQ\xc7\xd1\xfe\x95#\x0f\x91?\xdd\xa8\xe3\xfb\xaf\xf4\xa0\x07\xbfA\xf4\x14P\xfd\xbe\x82\x8a\x00'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100040800872, 'local_id': 4292}, 'w': 320, 'h': 240, 'size': 10511}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
143,Message,2021-01-13 07:26:23+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28087.0,0.0,,0.0,0.0,A lot of it,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28082, 'reply_to_peer_id': None, 'reply_to_top_id': 28079}",[],0.0,,,
144,Message,2021-01-13 07:26:22+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1478473347}",0.0,,,28086.0,0.0,"{'_': 'MessageMediaPhoto', 'photo': {'_': 'Photo', 'id': 5183831325486983618, 'access_hash': 1313833004399549670, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xb6_\xfe\xa8/y)i\x0c\xce{Y\x8c\xbd\xb5\xca\x92@\xaaSZ', 'date': datetime.datetime(2021, 1, 13, 7, 26, 22, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01(\x16\xae\xa5@\xeb\xcf\xd2\xa7\x8biC\xd3\xaf\xa5W\x0e\xa0`\xe3>\xe34\xa2P\x01\xe4`\xff\x00\xb3Hv,HaS\xcb\x0c\xfb\n*\x9b\x10\xff\x00w\xb7\xa0\xc5\x14\\VB\xa3e\x07\xdd\x1f\\\x9aw\xcaz\x91\xf9\x1ald(\x1f0\xfasR\x17\x19_\x9b\xf9\xd027\xda\x00\xdb\x81E\x126q\xceG\xb5\x14\x80lx\x03""NO^qR\x86\xe3\xef\xff\x00\xe3\xf4Q@\x11K\x8cgw?\\\xd1E\x14\x01'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100038800828, 'local_id': 33773}, 'w': 178, 'h': 320, 'size': 24384}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100038800828, 'local_id': 33775}, 'w': 446, 'h': 800, 'size': 91580}, {'_': 'PhotoSize', 'type': 'y', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100038800828, 'local_id': 33774}, 'w': 713, 'h': 1280, 'size': 143117}], 'dc_id': 1, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
145,Message,2021-01-13 07:26:17+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1515512290}",0.0,,,28085.0,0.0,"{'_': 'MessageMediaPhoto', 'photo': {'_': 'Photo', 'id': 5183831325486983617, 'access_hash': -5659117798703126047, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xb5_\xfe\xa8/n\x84T\x8eXj^&O;\xf7\xaa@\xcd.\xd4', 'date': datetime.datetime(2021, 1, 13, 7, 26, 17, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01(\x14\x8fQ8\xb7\xc7\xa9\xaa\x96#\xfd)\x7f\x1f\xe5O\x9aFx\xf9=)l\xb3$\x84n \x85\xc8\xfa\xd2\x02\xe9\xb6\x8c\x92pF}(\xa1\x04\xe1~b\xa4\xfb\xd1@\x19\xd2}\xc3S\xe9\xe4\x19\x8e\x00\x1f)\xfe\x95Zf\xc2\xfdjK)\nN\xbd\xf7|\xb4\r\x9a\xd4QE\x021\x98\x03\xd6\xa7\xb3\x11\xee\x04\xa6H\xa2\x8a\x06iQE\x14\x08'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 806529538, 'local_id': 339427}, 'w': 156, 'h': 320, 'size': 7380}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 806529538, 'local_id': 339428}, 'w': 389, 'h': 800, 'size': 30641}, {'_': 'PhotoSize', 'type': 'y', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 806529538, 'local_id': 339425}, 'w': 622, 'h': 1280, 'size': 50632}], 'dc_id': 1, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28090, 'read_max_id': None}",,,[],0.0,,,
146,Message,2021-01-13 07:25:46+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28084.0,0.0,,0.0,0.0,Yes and modern,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28076, 'reply_to_peer_id': None, 'reply_to_top_id': 28067}",[],0.0,,,
147,Message,2021-01-13 07:25:42+00:00,2021-01-13 07:25:46+00:00,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28083.0,0.0,,0.0,0.0,Thats why i worded it that way,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28080, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
148,Message,2021-01-13 07:25:41+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 997706476}",0.0,,,28082.0,0.0,,0.0,0.0,did you buy all the hammers merch?,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28079, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
149,Message,2021-01-13 07:25:28+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28081.0,0.0,,0.0,0.0,What mean dis,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28078, 'reply_to_peer_id': None, 'reply_to_top_id': 28067}",[],0.0,,,
150,Message,2021-01-13 07:25:17+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28080.0,0.0,"{'_': 'MessageMediaPhoto', 'photo': {'_': 'Photo', 'id': 5181853007715871010, 'access_hash': -8431325857942526365, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xb0_\xfe\xa8/e\xb0\xe30\x03FlJ\xb9\x9b\xaeg\\\xf1\x84\xb5', 'date': datetime.datetime(2021, 1, 11, 16, 20, 55, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x13(\xccX\xf7\x0c\xf3R\x08\xf0)\xa9\xd0|\x84\xfb\xe2\x9f\x9c\x0f\xbb\xf9\x8a`^\xb2\x866\x84\xb3.X\x9cdU9\xa1\t)\xc6v\x9eFj{ex\xd8\x868V\x1c\x8ac\xc4\xfeg\x00\x05\xec3\x9ad\x95\x1c`\xd1RO\x13F~n\xf4R(\x84u\xa9\xe1\x19\x95\x01\xf5\xa2\x8a\x04_\xf5\xfa\xd0~\xf0\xa2\x8a\xa1\x14nN\xe0\xc4\xf2E\x14QR\xc6\x7f'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100033500637, 'local_id': 99331}, 'w': 320, 'h': 148, 'size': 12237}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100033500637, 'local_id': 99332}, 'w': 634, 'h': 294, 'size': 19773}], 'dc_id': 1, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28083, 'read_max_id': None}",,,[],0.0,,,
151,Message,2021-01-13 07:25:10+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28079.0,0.0,,0.0,0.0,Yeah dude. Shit is fucking awesome.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 6, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28097, 'read_max_id': None}",,,[],0.0,,,
152,Message,2021-01-13 07:24:51+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1445972380}",0.0,,,28078.0,0.0,,0.0,0.0,He would be drainin,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28067, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
153,Message,2021-01-13 07:24:49+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28077.0,0.0,,0.0,0.0,Yeee,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
154,Message,2021-01-13 07:24:43+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28076.0,0.0,,0.0,0.0,The Italians?,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28073, 'reply_to_peer_id': None, 'reply_to_top_id': 28067}",[],0.0,,,
